1.12033,8.22077
4.0311,1.07523
9.64572,20.0715
10.1204,5.68864
14.3664,4.98526
15.3155,10.346
22.2915,13.5093
1.60398,8.10962
5.90939,1.45963
7.62738,19.5064
10.0271,6.01953
15.1114,5.18054
15.9862,9.901
23.3626,14.0881
0.550799,8.24224
5.52157,0.737895
7.66873,19.9822
8.82135,7.19136
14.483,3.3021
16.6973,10.529
23.8562,10.5528
1.36529,7.46529
4.38984,1.38362
9.08307,30.2776
9.57079,20.1228
10.1967,8.10213
14.9381,4.25061
15.6964,11.564
20.4548,24.3535
24.2026,13.2799
0.984065,7.6027
6.69795,32.0078
10.471,19.3032
9.88303,7.20954
14.6753,3.82223
15.4611,9.62254
21.765,24.8295
23.7689,13.5857
9.08527,29.9707
8.13939,21.2003
9.69069,7.40226
15.3912,5.10604
15.8594,10.0253
21.4299,25.7154
22.6506,12.7304
7.73622,30.3887
9.83018,19.5653
10.5093,7.85609
14.538,3.86404
15.9279,10.2616
20.5966,26.2426
23.1372,11.873
5.36661,30.2354
9.6897,19.5391
10.8232,7.10569
14.1207,3.84252
15.089,10.3771
18.2187,31.0175
21.816,23.9063
23.4844,11.3
7.53724,30.004
9.26458,20.4044
10.1406,7.19481
14.7531,4.72689
14.9201,10.3427
16.6494,32.0386
20.89,25.2226
23.8206,12.4825
5.16802,30.6899
9.83347,20.5882
9.35967,7.16959
15.1883,3.72096
16.1002,11.0898
21.4205,30.7825
21.894,23.446
24.263,10.9804
8.37762,31.0022
10.0583,20.1274
10.7209,7.33939
16.1726,4.45152
16.6788,10.1242
19.8649,31.4462
22.0089,25.4728
23.223,11.2678
5.17856,30.3997
9.08912,20.2181
10.6089,6.61953
16.6265,10.387
17.1051,31.1732
21.6444,25.0556
25.1883,11.231
6.92961,31.2113
9.51732,19.8012
16.312,9.71271
18.2958,30.7853
21.9233,23.5407
23.3609,10.7007
8.90413,31.0969
8.95032,20.0359
15.7836,10.36
20.9223,29.8619
21.3809,24.0916
23.7237,10.7986
31.6981,29.4009
6.37032,31.8514
7.94295,20.5899
16.6407,9.97212
20.0673,30.4475
22.481,24.4316
23.7641,13.3993
30.3156,30.3392
6.04986,29.9793
8.69044,20.7098
16.6694,9.79569
19.6249,29.8797
20.5157,24.563
23.6096,11.804
25.9645,36.7651
30.2764,29.9273
7.11418,30.0868
8.41956,19.458
15.8633,9.68446
17.1065,31.3822
21.8724,24.0429
23.0257,12.9105
24.2796,36.0774
32.2406,28.0267
6.83825,31.0633
8.96546,20.6265
16.9507,10.0097
20.5835,30.6931
19.7333,25.6822
24.0923,11.4496
27.8691,34.8729
31.4795,29.9154
36.8706,29.2335
8.44598,31.3389
17.6809,31.3166
19.702,24.7929
24.8418,11.0288
28.18,35.228
31.8896,29.19
35.8394,29.5173
39.7436,-1.59967
42.4277,17.3048
7.32273,30.0646
19.4501,31.8832
20.8607,24.9988
24.5501,13.0198
25.1501,36.7875
31.7608,28.2781
36.6416,27.3288
39.7689,1.02434
42.776,14.7964
5.9883,30.1582
20.4435,30.6948
21.5063,25.7053
23.8583,11.4656
26.6737,36.6112
29.8979,29.6503
36.2448,29.0171
39.0931,0.23078
42.4877,16.3925
6.65281,31.6099
19.1163,31.4462
21.1241,24.2761
24.3718,11.3649
27.1879,34.9048
32.2002,28.306
37.4292,28.2753
41.0677,13.4741
11.2574,44.0351
18.5966,31.4745
20.4923,24.6218
23.2722,12.3595
26.2544,35.6346
31.0288,30.0215
35.9585,30.8111
41.8446,15.3811
16.0206,44.3819
19.1908,30.0882
20.3268,25.1958
25.0797,36.7116
30.5742,28.0078
36.3313,31.1057
41.6463,12.4966
13.323,45.6341
19.0045,31.9964
21.2251,24.3296
26.2517,35.1341
31.1958,29.4877
36.2063,30.6373
41.4801,14.9846
13.2135,44.3179
19.2402,30.0884
21.8279,25.2823
27.1323,35.9913
31.1063,45.5459
29.1195,29.5575
35.1655,31.9488
42.0705,13.4608
13.8647,45.9317
17.8012,31.5967
21.1661,23.9238
26.7123,34.9367
27.7614,45.6759
32.102,28.4846
37.0233,28.23
42.4488,15.9663
44.7176,32.3485
14.2246,44.1868
18.181,31.6807
20.7114,25.5743
24.9728,35.7403
27.8779,46.5022
